patch_id,region,px_r0,px_c0,size,is_overlap,pooled_split,n_valid_px,valid_frac,n_loss_px,loss_frac,loss_frac_of_valid,has_loss
anamalai__p_ov_00896_02688,anamalai,896,2688,256,1,train,65536,1.0,0,0.0,0.0,0
anamalai__p_ov_00896_02816,anamalai,896,2816,256,1,train,65536,1.0,178,0.002716,0.002716,1
anamalai__p_ov_01024_00128,anamalai,1024,128,256,1,train,65536,1.0,58,0.000885,0.000885,1
anamalai__p_ov_01024_00384,anamalai,1024,384,256,1,train,65536,1.0,0,0.0,0.0,0
anamalai__p_ov_01024_00640,anamalai,1024,640,256,1,train,65536,1.0,0,0.0,0.0,0
anamalai__p_ov_01024_00896,anamalai,1024,896,256,1,train,65536,1.0,15,0.000229,0.000229,1
anamalai__p_ov_01024_01152,anamalai,1024,1152,256,1,train,65536,1.0,226,0.003448,0.003448,1
anamalai__p_ov_01024_01408,anamalai,1024,1408,256,1,train,65536,1.0,908,0.013855,0.013855,1
anamalai__p_ov_01024_01664,anamalai,1024,1664,256,1,train,65536,1.0,762,0.011627,0.011627,1
anamalai__p_ov_01024_01920,anamalai,1024,1920,256,1,train,60230,0.919,0,0.0,0.0,0
anamalai__p_ov_01024_02176,anamalai,1024,2176,256,1,train,65536,1.0,0,0.0,0.0,0
anamalai__p_ov_01024_02432,anamalai,1024,2432,256,1,train,65536,1.0,0,0.0,0.0,0
anamalai__p_ov_01024_02688,anamalai,1024,2688,256,1,train,65536,1.0,0,0.0,0.0,0
anamalai__p_ov_01152_00000,anamalai,1152,0,256,1,train,63439,0.968,0,0.0,0.0,0
anamalai__p_ov_01152_00128,anamalai,1152,128,256,1,train,65536,1.0,82,0.001251,0.001251,1
anamalai__p_ov_01152_00256,anamalai,1152,256,256,1,train,65536,1.0,82,0.001251,0.001251,1
anamalai__p_ov_01152_00384,anamalai,1152,384,256,1,train,65536,1.0,0,0.0,0.0,0
anamalai__p_ov_01152_00512,anamalai,1152,512,256,1,train,65536,1.0,0,0.0,0.0,0
anamalai__p_ov_01152_00640,anamalai,1152,640,256,1,train,65536,1.0,0,0.0,0.0,0
anamalai__p_ov_01152_00768,anamalai,1152,768,256,1,train,65536,1.0,0,0.0,0.0,0
anamalai__p_ov_01152_00896,anamalai,1152,896,256,1,train,65536,1.0,15,0.000229,0.000229,1
anamalai__p_ov_01152_01024,anamalai,1152,1024,256,1,train,65536,1.0,120,0.001831,0.001831,1
anamalai__p_ov_01152_01152,anamalai,1152,1152,256,1,train,65536,1.0,301,0.004593,0.004593,1
anamalai__p_ov_01152_01280,anamalai,1152,1280,256,1,train,65536,1.0,196,0.002991,0.002991,1
anamalai__p_ov_01152_01408,anamalai,1152,1408,256,1,train,65536,1.0,0,0.0,0.0,0
anamalai__p_ov_01152_01536,anamalai,1152,1536,256,1,train,65536,1.0,12,0.000183,0.000183,1
anamalai__p_ov_01152_01664,anamalai,1152,1664,256,1,train,65536,1.0,18,0.000275,0.000275,1
anamalai__p_ov_01152_01792,anamalai,1152,1792,256,1,train,65536,1.0,6,9.2e-05,9.2e-05,1
anamalai__p_ov_01152_01920,anamalai,1152,1920,256,1,train,59468,0.9074,0,0.0,0.0,0
anamalai__p_ov_01152_02048,anamalai,1152,2048,256,1,train,59468,0.9074,0,0.0,0.0,0
anamalai__p_ov_01152_02176,anamalai,1152,2176,256,1,train,65536,1.0,0,0.0,0.0,0
anamalai__p_ov_01152_02304,anamalai,1152,2304,256,1,train,65536,1.0,0,0.0,0.0,0
anamalai__p_ov_01152_02432,anamalai,1152,2432,256,1,train,65536,1.0,0,0.0,0.0,0
anamalai__p_ov_01152_02560,anamalai,1152,2560,256,1,train,65536,1.0,0,0.0,0.0,0
anamalai__p_ov_01152_02688,anamalai,1152,2688,256,1,train,65536,1.0,0,0.0,0.0,0
anamalai__p_ov_01152_02816,anamalai,1152,2816,256,1,train,65536,1.0,0,0.0,0.0,0
anamalai__p_ov_01280_00128,anamalai,1280,128,256,1,train,64429,0.9831,45,0.000687,0.000698,1
anamalai__p_ov_01280_00384,anamalai,1280,384,256,1,train,65536,1.0,0,0.0,0.0,0
anamalai__p_ov_01280_00640,anamalai,1280,640,256,1,train,65536,1.0,118,0.001801,0.001801,1
anamalai__p_ov_01280_00896,anamalai,1280,896,256,1,train,65536,1.0,0,0.0,0.0,0
anamalai__p_ov_01280_01152,anamalai,1280,1152,256,1,train,65536,1.0,1152,0.017578,0.017578,1
anamalai__p_ov_01280_01408,anamalai,1280,1408,256,1,train,65536,1.0,87,0.001328,0.001328,1
anamalai__p_ov_01280_01664,anamalai,1280,1664,256,1,train,65536,1.0,0,0.0,0.0,0
anamalai__p_ov_01280_01920,anamalai,1280,1920,256,1,train,64774,0.9884,0,0.0,0.0,0
anamalai__p_ov_01280_02176,anamalai,1280,2176,256,1,train,65536,1.0,0,0.0,0.0,0
anamalai__p_ov_01280_02432,anamalai,1280,2432,256,1,train,65536,1.0,0,0.0,0.0,0
anamalai__p_ov_01280_02688,anamalai,1280,2688,256,1,train,65536,1.0,0,0.0,0.0,0
anamalai__p_ov_01408_00000,anamalai,1408,0,256,1,train,60324,0.9205,0,0.0,0.0,0
anamalai__p_ov_01408_00128,anamalai,1408,128,256,1,train,64429,0.9831,0,0.0,0.0,0
anamalai__p_ov_01408_00256,anamalai,1408,256,256,1,train,65438,0.9985,0,0.0,0.0,0
anamalai__p_ov_01408_00384,anamalai,1408,384,256,1,train,65536,1.0,0,0.0,0.0,0
anamalai__p_ov_01408_00512,anamalai,1408,512,256,1,train,65536,1.0,0,0.0,0.0,0
anamalai__p_ov_01408_00640,anamalai,1408,640,256,1,train,65536,1.0,118,0.001801,0.001801,1
anamalai__p_ov_01408_00768,anamalai,1408,768,256,1,train,65536,1.0,118,0.001801,0.001801,1
anamalai__p_ov_01408_01536,anamalai,1408,1536,256,1,train,65536,1.0,0,0.0,0.0,0
anamalai__p_ov_01408_01664,anamalai,1408,1664,256,1,train,65536,1.0,0,0.0,0.0,0
anamalai__p_ov_01408_01792,anamalai,1408,1792,256,1,train,65536,1.0,0,0.0,0.0,0
anamalai__p_ov_01408_01920,anamalai,1408,1920,256,1,train,65536,1.0,0,0.0,0.0,0
anamalai__p_ov_01408_02048,anamalai,1408,2048,256,1,train,65536,1.0,0,0.0,0.0,0
anamalai__p_ov_01408_02176,anamalai,1408,2176,256,1,train,65536,1.0,0,0.0,0.0,0
anamalai__p_ov_01408_02304,anamalai,1408,2304,256,1,train,65536,1.0,0,0.0,0.0,0
anamalai__p_ov_01536_00128,anamalai,1536,128,256,1,train,65536,1.0,0,0.0,0.0,0
anamalai__p_ov_01536_00384,anamalai,1536,384,256,1,train,65536,1.0,0,0.0,0.0,0
anamalai__p_ov_01536_00640,anamalai,1536,640,256,1,train,65398,0.9979,12,0.000183,0.000183,1
anamalai__p_ov_01536_01664,anamalai,1536,1664,256,1,train,65536,1.0,0,0.0,0.0,0
anamalai__p_ov_01536_01920,anamalai,1536,1920,256,1,train,65536,1.0,0,0.0,0.0,0
anamalai__p_ov_01536_02176,anamalai,1536,2176,256,1,train,65536,1.0,0,0.0,0.0,0
anamalai__p_ov_01664_00000,anamalai,1664,0,256,1,train,63744,0.9727,0,0.0,0.0,0
anamalai__p_ov_01664_00128,anamalai,1664,128,256,1,train,65536,1.0,0,0.0,0.0,0
anamalai__p_ov_01664_00256,anamalai,1664,256,256,1,train,65536,1.0,0,0.0,0.0,0
anamalai__p_ov_01664_00384,anamalai,1664,384,256,1,train,65525,0.9998,146,0.002228,0.002228,1
anamalai__p_ov_01664_00512,anamalai,1664,512,256,1,train,63629,0.9709,146,0.002228,0.002295,1
anamalai__p_ov_01664_00640,anamalai,1664,640,256,1,train,63301,0.9659,12,0.000183,0.00019,1
anamalai__p_ov_01664_00768,anamalai,1664,768,256,1,train,65197,0.9948,345,0.005264,0.005292,1
anamalai__p_ov_01664_01536,anamalai,1664,1536,256,1,train,65536,1.0,27,0.000412,0.000412,1
anamalai__p_ov_01664_01664,anamalai,1664,1664,256,1,train,65536,1.0,0,0.0,0.0,0
anamalai__p_ov_01664_01792,anamalai,1664,1792,256,1,train,65536,1.0,0,0.0,0.0,0
anamalai__p_ov_01664_01920,anamalai,1664,1920,256,1,train,65536,1.0,0,0.0,0.0,0
anamalai__p_ov_01664_02048,anamalai,1664,2048,256,1,train,65536,1.0,0,0.0,0.0,0
anamalai__p_ov_01664_02176,anamalai,1664,2176,256,1,train,65536,1.0,0,0.0,0.0,0
anamalai__p_ov_01664_02304,anamalai,1664,2304,256,1,train,65536,1.0,0,0.0,0.0,0
anamalai__p_ov_01792_00128,anamalai,1792,128,256,1,train,65536,1.0,0,0.0,0.0,0
anamalai__p_ov_01792_00384,anamalai,1792,384,256,1,train,62266,0.9501,174,0.002655,0.002794,1
anamalai__p_ov_01792_00640,anamalai,1792,640,256,1,train,62798,0.9582,163,0.002487,0.002596,1
anamalai__p_ov_01792_01664,anamalai,1792,1664,256,1,train,65536,1.0,0,0.0,0.0,0
anamalai__p_ov_01792_01920,anamalai,1792,1920,256,1,train,65536,1.0,0,0.0,0.0,0
anamalai__p_ov_01792_02176,anamalai,1792,2176,256,1,train,65536,1.0,0,0.0,0.0,0
anamalai__p_ov_01920_00512,anamalai,1920,512,256,1,train,61268,0.9349,213,0.00325,0.003477,1
anamalai__p_ov_01920_00640,anamalai,1920,640,256,1,train,64895,0.9902,163,0.002487,0.002512,1
anamalai__p_ov_01920_00768,anamalai,1920,768,256,1,train,65536,1.0,139,0.002121,0.002121,1
anamalai__p_ov_01920_01536,anamalai,1920,1536,256,1,train,65536,1.0,0,0.0,0.0,0
anamalai__p_ov_01920_01664,anamalai,1920,1664,256,1,train,65536,1.0,16,0.000244,0.000244,1
anamalai__p_ov_01920_01792,anamalai,1920,1792,256,1,train,65536,1.0,16,0.000244,0.000244,1
anamalai__p_ov_02048_00640,anamalai,2048,640,256,1,train,65536,1.0,63,0.000961,0.000961,1
anamalai__p_ov_02048_00896,anamalai,2048,896,256,1,train,65536,1.0,139,0.002121,0.002121,1
anamalai__p_ov_02048_01152,anamalai,2048,1152,256,1,train,65536,1.0,0,0.0,0.0,0
anamalai__p_ov_02048_01408,anamalai,2048,1408,256,1,train,65536,1.0,0,0.0,0.0,0
anamalai__p_ov_02048_01664,anamalai,2048,1664,256,1,train,65536,1.0,16,0.000244,0.000244,1
anamalai__p_ov_02048_02688,anamalai,2048,2688,256,1,train,65536,1.0,0,0.0,0.0,0
anamalai__p_ov_02176_00512,anamalai,2176,512,256,1,train,65536,1.0,128,0.001953,0.001953,1
anamalai__p_ov_02176_00640,anamalai,2176,640,256,1,train,65536,1.0,323,0.004929,0.004929,1
anamalai__p_ov_02176_00768,anamalai,2176,768,256,1,train,65536,1.0,315,0.004807,0.004807,1
anamalai__p_ov_02176_00896,anamalai,2176,896,256,1,train,65536,1.0,0,0.0,0.0,0
anamalai__p_ov_02176_01024,anamalai,2176,1024,256,1,train,65536,1.0,0,0.0,0.0,0
anamalai__p_ov_02176_01152,anamalai,2176,1152,256,1,train,65536,1.0,0,0.0,0.0,0
anamalai__p_ov_02176_01280,anamalai,2176,1280,256,1,train,65536,1.0,0,0.0,0.0,0
anamalai__p_ov_02176_01408,anamalai,2176,1408,256,1,train,65536,1.0,0,0.0,0.0,0
anamalai__p_ov_02176_01536,anamalai,2176,1536,256,1,train,65536,1.0,0,0.0,0.0,0
anamalai__p_ov_02176_01664,anamalai,2176,1664,256,1,train,65536,1.0,0,0.0,0.0,0
anamalai__p_ov_02176_01792,anamalai,2176,1792,256,1,train,65536,1.0,0,0.0,0.0,0
anamalai__p_ov_02176_02560,anamalai,2176,2560,256,1,train,65536,1.0,9,0.000137,0.000137,1
anamalai__p_ov_02176_02688,anamalai,2176,2688,256,1,train,65536,1.0,0,0.0,0.0,0
anamalai__p_ov_02176_02816,anamalai,2176,2816,256,1,train,65536,1.0,0,0.0,0.0,0
anamalai__p_ov_02304_00640,anamalai,2304,640,256,1,train,65536,1.0,260,0.003967,0.003967,1
anamalai__p_ov_02304_00896,anamalai,2304,896,256,1,train,65536,1.0,57,0.00087,0.00087,1
anamalai__p_ov_02304_01152,anamalai,2304,1152,256,1,train,65536,1.0,0,0.0,0.0,0
anamalai__p_ov_02304_01408,anamalai,2304,1408,256,1,train,64525,0.9846,113,0.001724,0.001751,1
anamalai__p_ov_02304_01664,anamalai,2304,1664,256,1,train,65536,1.0,0,0.0,0.0,0
anamalai__p_ov_02304_02688,anamalai,2304,2688,256,1,train,65536,1.0,0,0.0,0.0,0
anamalai__p_ov_02432_00512,anamalai,2432,512,256,1,train,65536,1.0,0,0.0,0.0,0
anamalai__p_ov_02432_00640,anamalai,2432,640,256,1,train,65536,1.0,0,0.0,0.0,0
anamalai__p_ov_02432_00768,anamalai,2432,768,256,1,train,65536,1.0,36,0.000549,0.000549,1
anamalai__p_ov_02432_00896,anamalai,2432,896,256,1,train,65536,1.0,102,0.001556,0.001556,1
anamalai__p_ov_02432_01024,anamalai,2432,1024,256,1,train,65536,1.0,93,0.001419,0.001419,1
anamalai__p_ov_02432_01152,anamalai,2432,1152,256,1,train,65536,1.0,27,0.000412,0.000412,1
anamalai__p_ov_02432_01280,anamalai,2432,1280,256,1,train,64632,0.9862,113,0.001724,0.001748,1
anamalai__p_ov_02432_01408,anamalai,2432,1408,256,1,train,64525,0.9846,113,0.001724,0.001751,1
anamalai__p_ov_02432_01536,anamalai,2432,1536,256,1,train,65429,0.9984,0,0.0,0.0,0
anamalai__p_ov_02432_01664,anamalai,2432,1664,256,1,train,65536,1.0,0,0.0,0.0,0
anamalai__p_ov_02432_01792,anamalai,2432,1792,256,1,train,65536,1.0,0,0.0,0.0,0
anamalai__p_ov_02432_02560,anamalai,2432,2560,256,1,train,65536,1.0,0,0.0,0.0,0
anamalai__p_ov_02432_02688,anamalai,2432,2688,256,1,train,65536,1.0,0,0.0,0.0,0
anamalai__p_ov_02432_02816,anamalai,2432,2816,256,1,train,65536,1.0,48,0.000732,0.000732,1
